name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result87,2024-11-06 15:57:19,20.510082483291622,1080,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 6, 7], 3: [1, 6, 8]}","[{0: [4948, 4949, 5049], 1: [4850, 4849, 4848]}, {2: [4849, 4749, 4649]}, {3: [4749, 4649, 4549]}]",9,9,20,3,8,3,8,9,20,0,8
result88,2024-11-06 15:57:56,25.67990517616272,6218,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2], 2: [2, 3, 4, 5], 3: [0, 6]}","[{0: [4950, 4949]}, {1: [4950, 4850]}, {3: [4950, 4951], 2: [4850, 4851, 4751, 4651]}]",13,7,21,0,5,3,11,7,21,0,5
result89,2024-11-06 15:58:37,23.680821657180783,423,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [2, 3], 3: [6, 7, 8, 9]}","[{1: [5051, 5050, 4950, 4949], 0: [5149, 5150, 5151]}, {2: [5151, 5051], 3: [4949, 4948, 4848, 4849]}]",9,10,19,0,1,3,6,10,19,0,1
result90,2024-11-06 15:59:18,21.70304656028748,3964,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [2, 5, 7], 3: [7, 8]}","[{1: [5151, 5150, 5149], 0: [4850, 4950, 5050, 5051]}, {2: [5050, 5150, 5149]}, {3: [5149, 5049]}]",11,8,21,0,7,3,9,9,21,0,7
result91,2024-11-06 15:59:57,21.9566867351532,5635,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [1, 7, 10], 3: [2, 8, 9]}","[{1: [5051, 5050, 4950, 5049], 0: [4850, 4949, 4849, 4848]}, {3: [4849, 4749, 4750], 2: [4949, 5049, 5048]}]",7,11,18,0,0,3,5,11,18,0,0
result92,2024-11-06 16:00:39,16.604235649108887,5853,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [6, 7], 3: [2, 4, 6, 8]}","[{1: [4849, 4949, 4950], 2: [4948, 4848], 0: [5050, 5049, 5048]}, {3: [5049, 4949, 4948, 4848]}]",8,8,18,1,6,3,7,9,18,0,6
result93,2024-11-06 16:01:12,30.117722511291504,1950,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 2, 3], 2: [3, 4, 5, 6], 3: [0, 7, 8]}","[{0: [4950, 4949]}, {1: [4950, 4850, 4949]}, {3: [4950, 4850, 4849], 2: [4949, 4848, 4948, 4847]}]",9,7,19,0,0,3,4,9,17,0,0
result94,2024-11-06 16:01:58,33.6724636554718,7974,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [1, 4, 9], 3: [2, 7, 8]}","[{1: [4949, 4950, 5050, 5051], 0: [4851, 4850, 4849]}, {3: [4849, 4749, 4748], 2: [4850, 4950, 4750]}]",7,10,15,0,0,3,5,10,15,0,0
result95,2024-11-06 16:03:05,46.4729437828064,540,4,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [1, 5], 3: [3, 8, 9, 10]}","[{1: [5049, 5050, 5150, 5051], 0: [4851, 4950, 4850, 4849]}, {2: [4950, 5050], 3: [4849, 5049, 4949, 4948]}]",10,10,24,0,0,3,7,11,24,0,0
result96,2024-11-06 16:04:27,30.106534481048584,7200,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [0, 5], 3: [3, 0]}","[{0: [4948, 4848, 4949], 1: [5048, 5049]}, {2: [4948, 4848]}, {3: [5048, 4948]}]",10,5,12,0,3,3,8,6,12,0,3
result97,2024-11-06 16:05:12,20.98065185546875,2245,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 6, 7], 2: [2, 3, 4, 5], 3: [6, 5, 8, 9]}","[{2: [4949, 5049, 5048, 5050], 0: [4951, 4950]}, {1: [4950, 4850, 4750]}, {3: [4850, 4750, 4650, 4749]}]",11,10,23,3,10,3,7,10,21,0,8
result98,2024-11-06 16:05:51,20.741214275360107,6388,4,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [3, 5, 6], 3: [0, 5, 7]}","[{0: [4949, 5049, 5048], 1: [4950, 5050]}, {2: [4950, 4850, 4951]}, {3: [4849, 4850, 4750]}]",9,9,19,1,4,3,8,8,19,0,4
result99,2024-11-06 16:06:29,23.43601083755493,9079,4,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2, 3, 4], 2: [4, 5, 6, 7], 3: [7, 8, 9, 10]}","[{0: [4949, 4950]}, {1: [4950, 4750, 4850, 4849]}, {2: [4849, 4749, 4649, 4748]}, {3: [4748, 4648, 4548, 4647]}]",14,11,15,0,0,3,4,11,15,0,0
