name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result83,2024-11-06 19:07:53,7.43484902381897,9170,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 8, 9, 10], 2: [9, 13, 14, 15], 3: [0, 11], 4: [4, 5, 6, 7], 5: [3, 5], 6: [1, 12], 7: [0, 16]}","[{4: [4849, 4949, 5049, 4948], 0: [5150, 5050, 5051, 4950]}, {3: [5150, 5250], 5: [4950, 4949], 6: [5050, 5049], 1: [5051, 4951, 4851, 4952]}, {7: [5150, 5151], 2: [4851, 4950, 4951, 5051]}]",10,13,28,0,4,2,7,17,28,0,4
result84,2024-11-06 19:08:02,8.483432054519653,8338,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [12, 13, 14, 15], 4: [5, 11, 16, 17], 5: [14, 18, 19], 6: [2, 5, 18], 7: [18, 20]}","[{1: [4948, 4949, 4849, 4848], 2: [5048, 5148, 5149, 5049], 3: [4850, 4851, 4950, 4951], 0: [5150, 5151, 5050, 5051]}, {4: [4949, 5049, 5048, 5148], 5: [4950, 4849, 4850]}, {6: [4950, 4949, 4849]}, {7: [4849, 4749]}]",13,17,33,1,9,2,8,21,33,0,9
result85,2024-11-06 19:08:11,10.744234085083008,8840,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [4, 15], 3: [3, 4], 4: [15, 18], 5: [1, 12, 13, 14], 6: [8, 9, 10, 11], 7: [5, 9, 16, 17]}","[{6: [5149, 5150, 5151, 5049], 0: [4848, 4849, 4851, 4850], 1: [4950, 5050, 4951, 5051]}, {2: [4950, 4951], 7: [5049, 5150, 5149, 5050], 5: [4849, 4749, 4948, 4848]}, {4: [4951, 4851], 3: [4850, 4950]}]",11,14,32,1,9,2,9,19,32,0,9
result86,2024-11-06 19:08:23,18.57243800163269,1147,8,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [4, 11, 12, 13], 3: [7, 8], 4: [7, 14, 15, 16], 5: [1, 7, 19], 6: [2, 9, 10], 7: [0, 4, 17, 18]}","[{1: [4951, 4950, 4850, 4949], 3: [5049, 5048], 0: [5050, 5149, 5150]}, {6: [5150, 5151, 5251], 4: [5049, 5048, 5148, 4948], 2: [4950, 5051, 4951, 4851]}, {5: [5148, 5049, 5048], 7: [5050, 4950, 4850, 4951]}]",12,15,43,1,2,2,7,20,41,0,2
result87,2024-11-06 19:08:43,4.478387832641602,6774,8,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [4, 8, 9], 3: [6, 7], 4: [3, 10], 5: [4, 13], 6: [5, 6, 11, 12], 7: [0, 5, 14]}","[{0: [4949, 5049, 5048], 1: [4848, 4849, 4850], 3: [4950, 5050]}, {4: [4848, 4948], 2: [4849, 4749, 4748], 6: [4750, 4950, 4850, 4851]}, {5: [4849, 4749], 7: [4850, 4750, 4950]}]",12,13,34,3,0,2,9,15,34,0,0
result88,2024-11-06 19:08:49,70.79795408248901,4450,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [0, 8], 4: [12, 13, 14, 15], 5: [4, 19, 20, 21], 6: [5, 9, 12], 7: [3, 16, 17, 18]}","[{1: [4948, 4949, 4849, 4848], 4: [5049, 5149, 5148, 5048], 0: [4951, 4950, 4850, 4851], 2: [5051, 5050, 5150, 5151]}, {3: [4951, 5051], 6: [4949, 4950, 5049], 7: [4851, 4852, 4853, 4753], 5: [4948, 5047, 5048, 5046]}]",6,21,37,1,7,2,6,22,37,0,7
result89,2024-11-06 19:10:01,9.465159893035889,1874,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8, 9], 3: [7, 12, 13], 4: [4, 10, 11], 5: [3, 5, 9, 14], 6: [12, 16], 7: [8, 15]}","[{1: [5050, 5049, 5048], 2: [5150, 5151, 5149], 0: [4948, 4848, 4849, 4949]}, {7: [5151, 5251], 3: [5150, 5250, 5249], 4: [5050, 4951, 5051], 5: [4949, 5049, 5149, 5148]}, {6: [5250, 5150]}]",14,16,35,0,0,2,10,17,35,0,0
result90,2024-11-06 19:10:11,8.407203912734985,7090,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [3, 9, 10], 3: [5, 11, 12, 13], 4: [7, 8], 5: [9, 14, 15, 16], 6: [12, 7, 17, 18], 7: [0, 11, 19]}","[{4: [4950, 4949], 1: [5051, 5050, 5150], 0: [5049, 5048, 5148, 4948]}, {2: [4948, 4947, 4848], 3: [5050, 5051, 5151, 4951]}, {7: [5050, 5051, 5151], 6: [4951, 4950, 4949, 4850], 5: [4947, 5047, 5048, 5046]}]",11,16,35,3,16,2,8,20,35,0,16
result92,2024-11-06 19:11:51,38.435572147369385,1551,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [3, 4, 11], 3: [8, 9, 10], 4: [6, 12, 13, 14], 5: [7, 15, 16, 17], 6: [4, 10, 18, 19], 7: [19, 20]}","[{0: [5149, 5049, 4849, 4949], 3: [5148, 5048, 4948], 1: [4950, 5050, 5150, 5151]}, {2: [4949, 4950, 4951], 4: [5150, 5250, 5249, 5349], 5: [5151, 5251, 5252, 5152]}, {6: [4949, 4948, 4749, 4849]}, {7: [4849, 4749]}]",10,19,31,1,8,2,8,21,31,0,8
result94,2024-11-06 19:14:01,67.09460115432739,7425,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [2, 10, 11], 2: [4, 5, 6], 3: [1, 12, 13], 4: [5, 14, 15], 5: [0, 14, 17], 6: [7, 8, 9], 7: [3, 8, 16]}","[{6: [4950, 4951, 5051], 2: [4948, 5049, 5048], 0: [4949, 4849, 4850, 4851]}, {4: [5049, 5150, 5050], 3: [4849, 4749, 4848], 1: [4850, 4950, 4750], 7: [4851, 5051, 4951]}, {5: [4949, 4950, 4850]}]",12,15,46,3,9,2,6,18,46,0,9
result96,2024-11-06 19:16:40,6.969614744186401,247,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8], 3: [3, 12], 4: [9, 10, 11], 5: [8, 9], 6: [1, 13], 7: [0, 5, 8]}","[{4: [4950, 4850, 4851], 2: [4849, 4949], 0: [5050, 5051, 5151, 5150], 1: [5048, 5049, 5149]}, {3: [5150, 5151], 6: [5051, 4951], 5: [4949, 4950]}, {7: [5050, 5049, 4950]}]",11,13,30,1,2,2,8,14,30,0,2
result97,2024-11-06 19:16:48,11.829180240631104,6850,8,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [6, 7, 8], 3: [3, 8, 12], 4: [9, 10, 11], 5: [1, 11, 16], 6: [6, 13, 14, 15], 7: [4, 15, 17, 18]}","[{1: [4951, 5051], 2: [4950, 5150, 5050], 4: [4850, 4849, 4848], 0: [5048, 4948, 4949, 5049]}, {5: [4948, 4848, 4947], 3: [5049, 5050, 5150], 6: [4950, 4949, 4849, 4850]}, {7: [4851, 4850, 4651, 4751]}]",12,16,40,1,15,2,7,19,40,0,15
result99,2024-11-06 19:18:31,21.292735815048218,9255,8,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [7, 8], 3: [2, 13], 4: [0, 5, 7], 5: [3, 14], 6: [9, 10, 11, 12], 7: [3, 11]}","[{6: [5148, 5149, 5049, 5050], 2: [4850, 4851], 0: [4950, 5051, 4951], 1: [5048, 4948, 4949, 4849]}, {5: [5048, 4948], 3: [4951, 5051], 4: [4950, 4949, 4849]}, {7: [5048, 5049]}]",9,13,31,1,5,2,7,15,31,0,5
