name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result80,2024-11-06 17:44:24,13.659285068511965,8574,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [3, 6, 7, 8], 3: [6, 9], 4: [0, 5], 5: [8, 10, 11, 12], 6: [1, 6, 13, 14]}","[{0: [4949, 5049, 5048], 1: [5050, 4950]}, {4: [4949, 4849], 2: [5050, 5052, 5051, 5053]}, {3: [5052, 5051], 5: [5053, 5154, 5153, 5254]}, {6: [5049, 5051, 5050, 4951]}]",14,13,39,1,6,3,7,15,39,0,6
result82,2024-11-06 17:46:14,6.036365270614624,379,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 10, 11, 12], 2: [0, 13, 14], 3: [2, 3, 4, 5], 4: [11, 4, 15, 16], 5: [6, 7, 8, 9], 6: [15, 8, 17, 18]}","[{3: [4949, 4950, 4951, 4851], 0: [5151, 5051], 5: [5149, 5049, 5050, 5150]}, {2: [5151, 5351, 5251], 1: [5051, 4952, 5052, 4953]}, {4: [4952, 4951, 4851, 4751]}, {6: [4851, 4850, 4650, 4750]}]",16,19,36,3,5,3,5,19,36,0,5
result83,2024-11-06 17:46:24,19.386466026306152,4587,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [4, 7, 8, 9], 3: [6, 10], 4: [10, 14], 5: [1, 10, 15, 16], 6: [5, 11, 12, 13]}","[{1: [5150, 5050, 4950], 0: [4849, 4850, 4851, 4951]}, {6: [5050, 5049, 4949, 4849], 3: [4950, 4951], 2: [5150, 5250, 5051, 5151]}, {4: [4951, 4851]}, {5: [4850, 4951, 4950, 4851]}]",13,12,30,0,9,3,11,17,30,0,9
result84,2024-11-06 17:46:47,6.492940187454224,4930,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [5, 8, 9, 10], 3: [7, 11, 12], 4: [3, 10], 5: [10, 16], 6: [9, 13, 14, 15]}","[{0: [4948, 5048, 5049, 5149], 1: [5151, 5150, 5050, 5051]}, {3: [5051, 4951, 4952], 2: [5150, 5050, 4950, 4850]}, {6: [4950, 5050, 5150, 5151], 4: [4849, 4850]}, {5: [4850, 4750]}]",12,14,31,3,2,3,11,17,31,0,2
result86,2024-11-06 17:48:27,5.39006495475769,3165,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4], 2: [5, 6, 7, 8], 3: [0, 4, 10, 11], 4: [2, 9], 5: [8, 12], 6: [5, 9, 13]}","[{1: [4951, 5051], 0: [5050, 4950, 4850], 2: [4849, 4949, 5049, 4948]}, {5: [4948, 5048], 4: [4850, 4750], 3: [5050, 5151, 5150, 5149]}, {6: [4849, 4750, 4749]}]",10,15,34,1,0,3,8,14,34,0,0
result87,2024-11-06 17:48:36,5.744679927825928,8410,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8, 9], 3: [5, 10, 11], 4: [11, 12], 5: [3, 7, 10], 6: [11, 13]}","[{1: [5150, 5050, 4950], 2: [5049, 5048, 5148], 0: [5151, 4851, 4951, 5051]}, {3: [5050, 4850, 4950]}, {5: [5049, 4949, 4849], 4: [4950, 4951]}, {6: [4950, 4850]}]",13,13,28,4,13,3,8,14,28,0,13
result88,2024-11-06 17:48:45,4.695494890213013,8108,7,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 7, 8, 9], 2: [2, 3, 4], 3: [5, 6], 4: [1, 10], 5: [5, 10], 6: [4, 1]}","[{2: [4849, 4850, 4848], 3: [4949, 4950], 0: [5048, 4948]}, {4: [4948, 4947], 1: [5048, 5248, 5148, 5149]}, {6: [4848, 4948], 5: [4947, 4946]}]",10,12,29,3,9,3,9,11,29,0,9
result90,2024-11-06 17:50:24,14.679094076156616,1983,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [1, 13, 14], 3: [7, 8], 4: [9, 10, 11, 12], 5: [4, 8, 15], 6: [0, 11, 4]}","[{0: [5050, 4950, 4850, 4851], 1: [5150, 5151, 5051], 3: [5148, 5149], 4: [4849, 4949, 5049, 5048]}, {5: [5150, 5149, 5250], 2: [4950, 4850, 4851]}, {6: [5050, 5049, 5149]}]",9,14,25,1,10,3,8,16,25,0,10
result92,2024-11-06 17:52:14,13.325186491012571,4774,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [3, 12, 13, 14], 3: [8, 9, 10, 11], 4: [10, 15, 16], 5: [2, 7, 9, 17], 6: [16, 18]}","[{1: [4849, 4848, 4948, 5048], 3: [4949, 5049, 5149, 5150], 0: [4951, 5051, 5050, 4950]}, {4: [5149, 5249, 5150], 5: [5050, 5049, 5048, 4948], 2: [4950, 4850, 4849, 4949]}, {6: [5150, 5050]}]",10,14,33,2,12,3,8,19,33,0,12
result93,2024-11-06 17:52:31,83.11883401870728,9780,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [0, 8, 9, 10], 3: [1, 4, 14], 4: [8, 15, 16], 5: [3, 11, 12], 6: [2, 13]}","[{0: [5149, 5049, 5048, 4948], 1: [4949, 4849, 4850, 4950]}, {5: [4948, 4848, 4748], 6: [5048, 5148], 3: [5049, 4949, 4849], 2: [5149, 5150, 5250, 5249]}, {4: [5150, 4950, 5050]}]",8,15,22,0,0,3,6,17,22,0,0
result95,2024-11-06 17:55:29,19.80039095878601,8661,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 6, 7], 2: [2, 8, 9, 10], 3: [6, 12], 4: [3, 4, 5], 5: [0, 5, 11], 6: [5, 13]}","[{4: [4949, 4849, 4848], 0: [4948, 5048, 5049]}, {5: [4948, 4847, 4848], 1: [5048, 5148, 5149], 2: [5049, 4949, 4950, 4850]}, {6: [4847, 4846], 3: [5148, 5147]}]",8,13,25,1,0,3,5,14,25,0,0
result96,2024-11-06 17:55:57,10.493962049484251,7626,7,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [1, 3, 9], 3: [9, 10, 11, 12], 4: [3, 13], 5: [6, 7, 8], 6: [13, 6]}","[{5: [4849, 4850, 4950], 0: [5048, 5049, 5050], 1: [4949, 4948, 4848]}, {2: [5049, 4949, 4948]}, {4: [4949, 4950], 3: [4948, 4947, 4847, 4848]}, {6: [4850, 4849]}]",14,11,28,1,2,3,7,14,28,0,2
result97,2024-11-06 17:56:12,7.954082012176514,297,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8, 9], 3: [3, 10, 11], 4: [5, 8, 14], 5: [9, 10, 15], 6: [1, 12, 13]}","[{1: [5150, 5050, 4950], 0: [4951, 4851, 4850, 4849], 2: [5149, 5049, 4949]}, {3: [4849, 4848, 4847], 4: [5050, 5049, 5048], 6: [4851, 4651, 4751]}, {5: [4949, 4848, 4849]}]",11,15,37,0,7,3,7,16,37,0,7
result98,2024-11-06 17:56:23,7.899796009063721,9340,7,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [1, 8], 3: [6, 7], 4: [0, 7, 12, 13], 5: [4, 9, 10, 11], 6: [6, 11, 14]}","[{1: [5051, 4951], 3: [5050, 5049], 0: [5048, 4948, 4949, 4848]}, {2: [4948, 4947], 4: [5048, 5049, 5149, 4949], 5: [5051, 5251, 5151, 5150]}, {6: [4950, 5150, 5050]}]",9,14,23,1,3,3,6,15,21,0,3
