name,date_of_execution,duration_of_execution,seed,number_of_modules,number_of_max_qubits_per_module,number_of_max_gates_per_module,reduced_distance,maximum_allowed_weight,number_of_qubits_x_[row],number_of_qubits_y_[column],heuristic,qubit_modules,qubit_mapping,depth,total_qubits,gate_count,swap_count,t_count,qiskit_optimization_level,qiskit_depth,qiskit_total_qubits,qiskit_gate_count,qiskit_swap_count,qiskit_t_count
result77,2024-11-06 15:55:42,26.58025932312012,1411,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [2, 3], 2: [0, 4], 3: [1, 5], 4: [1, 6, 7, 8]}","[{0: [4849, 4949, 4948]}, {1: [4948, 4848], 2: [4849, 4850], 3: [4949, 4950]}, {4: [4949, 4948, 4749, 4849]}]",9,7,17,0,2,3,7,9,17,0,2
result78,2024-11-06 15:56:25,27.76512336730957,6206,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [1, 6], 3: [2, 5], 4: [0, 7, 8, 9]}","[{1: [4951, 5051], 0: [4950, 4850, 5050, 5049]}, {3: [5050, 5051], 2: [4850, 4849], 4: [4950, 4949, 4948, 4848]}]",8,10,20,0,5,3,6,10,20,0,5
result79,2024-11-06 15:57:09,28.78612279891968,277,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [1, 2], 2: [0, 3, 4, 5], 3: [2, 6], 4: [1, 7, 8]}","[{0: [4949, 4950]}, {2: [4949, 5149, 5049, 5050], 1: [4950, 4850]}, {3: [4850, 4750], 4: [4950, 4952, 4951]}]",11,9,22,0,5,3,9,9,22,0,5
result80,2024-11-06 15:57:54,27.115933895111084,841,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5], 2: [6, 7, 8], 3: [6, 9, 10, 11], 4: [1, 5, 11, 12]}","[{1: [5051, 4951], 2: [4850, 4849, 4848], 0: [5050, 4950, 4949, 5049]}, {3: [4850, 4750, 4650, 4550]}, {4: [4950, 4951, 4851, 4751]}]",10,14,22,4,2,3,5,13,22,0,2
result81,2024-11-06 15:58:40,26.51748037338257,3178,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [7, 8], 3: [1, 5], 4: [4, 8, 9]}","[{2: [5050, 5150], 0: [4948, 5048, 4848], 1: [5148, 5149, 5049, 4949]}, {3: [5048, 5049], 4: [5149, 5150, 5250]}]",7,10,20,0,1,3,5,10,20,0,1
result82,2024-11-06 15:59:23,30.22121572494507,7794,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [6, 8, 9, 10], 3: [7, 11], 4: [1, 5]}","[{1: [4948, 4949, 4849, 4848], 0: [5050, 4950, 4850, 4851]}, {4: [4950, 4949], 3: [4848, 4748], 2: [4849, 4749, 4750, 4650]}]",6,12,21,0,8,3,6,12,21,0,8
result83,2024-11-06 16:00:10,26.8226261138916,9295,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [1, 7, 8, 9], 3: [8, 10], 4: [2, 4]}","[{1: [5050, 4951, 5051], 0: [4851, 4850, 4950, 4849]}, {4: [4950, 5050], 2: [4850, 4851, 4951, 4852]}, {3: [4951, 4851]}]",8,8,23,0,2,3,7,11,23,0,2
result84,2024-11-06 16:00:55,30.273674964904785,6793,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [7, 8, 9, 10], 3: [5, 9, 12], 4: [3, 6, 11]}","[{0: [4948, 5048, 5049, 5149], 2: [4849, 4850, 4950, 4949], 1: [5051, 5050, 5150]}, {3: [5050, 4950, 4951], 4: [5149, 5150, 5249]}]",8,13,27,0,5,3,6,13,27,0,5
result86,2024-11-06 16:04:46,28.133113622665405,6757,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [0, 3], 2: [0, 6], 3: [1, 4], 4: [2, 5]}","[{0: [4949, 4849, 4848]}, {1: [4949, 5049], 3: [4849, 4749], 4: [4848, 4748]}, {2: [4949, 4849]}]",6,6,11,0,0,3,6,7,11,0,0
result87,2024-11-06 16:05:30,96.84714865684508,1128,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [2, 3, 4], 2: [1, 5, 6], 3: [3, 7, 8, 9], 4: [0, 4, 10, 11]}","[{1: [4948, 4848, 4849], 0: [4949, 4950]}, {2: [4950, 4851, 4951], 3: [4848, 4748, 4749, 4750], 4: [4948, 4849, 4949, 4850]}]",7,11,21,1,1,3,7,12,21,0,1
result88,2024-11-06 16:07:24,44.75131845474243,6045,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [6, 8, 9, 10], 3: [2, 8, 14, 15], 4: [4, 11, 12, 13]}","[{1: [4848, 4849, 4949, 4948], 0: [5051, 5050, 4950, 4951]}, {2: [4949, 4948, 5048, 5047], 4: [4848, 4849, 4648, 4748]}, {3: [4949, 4948, 4848, 4748]}]",9,12,24,1,5,3,5,16,24,0,5
result89,2024-11-06 16:08:27,18.64310312271118,44,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5], 2: [6, 7, 8], 3: [1, 9, 10], 4: [4, 6, 1]}","[{1: [5049, 5048, 4948], 0: [4848, 4849, 4850], 2: [4949, 4950, 5050]}, {3: [4849, 4749, 4649]}, {4: [4948, 4949, 4849]}]",10,11,16,1,0,3,8,11,16,0,0
result90,2024-11-06 16:09:03,23.70583248138428,6357,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [2, 3], 2: [0, 4, 5], 3: [1, 3, 6], 4: [2, 7]}","[{0: [5049, 4949], 1: [5050, 4950]}, {4: [5050, 4950], 2: [5049, 5047, 5048], 3: [4949, 4850, 4849]}]",7,8,18,1,2,3,6,8,18,0,2
result91,2024-11-06 16:09:42,121.93420505523682,1217,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [2, 3, 4, 5], 2: [1, 6, 7, 8], 3: [5, 9, 10, 11], 4: [0, 4, 12, 13]}","[{0: [4950, 5050], 1: [5049, 4849, 4949, 4948]}, {3: [4948, 4848, 4847, 4748], 4: [4950, 4949, 4849, 5049], 2: [5050, 5150, 5250, 5151]}]",10,12,30,0,6,3,8,14,30,0,6
result92,2024-11-06 16:12:04,31.824687004089355,2770,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 7, 8], 2: [3, 4, 5, 6], 3: [0, 5, 11], 4: [2, 9, 10]}","[{0: [5049, 5050, 4950], 2: [4949, 4948, 5048, 5148]}, {1: [5050, 5051, 5052], 4: [4950, 4951, 4851], 3: [5049, 5048, 4948]}]",7,11,25,0,0,3,7,12,25,0,0
result93,2024-11-06 16:12:52,57.43554091453552,8113,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 6, 7], 2: [2, 8, 9, 10], 3: [3, 4, 5], 4: [0, 5, 11, 12]}","[{0: [4948, 5048, 4949], 3: [4850, 4849, 4848]}, {1: [5048, 5049, 5149], 4: [4947, 4848, 4847, 4846], 2: [4949, 4850, 4950, 5050]}]",6,13,17,1,0,3,5,13,17,0,0
result94,2024-11-06 16:14:08,26.213668823242188,6270,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [6, 8, 9, 10], 3: [9, 11, 12, 13], 4: [2, 11, 14, 15]}","[{0: [5050, 5049, 5048, 4948], 1: [5151, 5150, 5148, 5149]}, {2: [5148, 5047, 5147, 4947]}, {3: [5147, 5146, 4947, 5047]}, {4: [5048, 5047, 4947, 4847]}]",12,13,23,2,0,3,4,16,23,0,0
result95,2024-11-06 16:14:53,37.60169863700867,547,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [1, 3, 4], 2: [2, 5, 6], 3: [0, 7, 8], 4: [5, 9, 10]}","[{0: [4948, 4949, 4849]}, {1: [4949, 4950, 4951], 3: [4948, 5047, 4947], 2: [4849, 4848, 4847]}, {4: [4848, 4748, 4847]}]",6,10,17,0,1,3,5,11,17,0,1
result96,2024-11-06 16:15:47,38.78679466247559,4848,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6, 7], 2: [8, 9, 10, 11], 3: [5, 10, 12, 13], 4: [1, 11, 14, 15]}","[{1: [4850, 4949, 4849, 4848], 0: [5051, 5050, 4950, 5150], 2: [5148, 5048, 4948, 5049]}, {3: [4949, 4948, 4947, 4848], 4: [5050, 5049, 5149, 5048]}]",8,14,22,0,0,3,6,16,22,0,0
result97,2024-11-06 16:16:45,21.300455808639526,5450,5,4,6,,5,100,100,False,"{0: [0, 1], 1: [0, 4], 2: [4, 5, 6, 7], 3: [2, 3], 4: [6, 3]}","[{0: [5049, 4949], 3: [4950, 5050]}, {1: [5049, 4949]}, {2: [4949, 4848, 4849, 4749]}, {4: [4849, 4850]}]",9,8,13,2,0,3,6,8,13,0,0
result98,2024-11-06 16:17:21,49.71372199058533,804,5,4,6,,5,100,100,False,"{0: [0, 1, 2], 1: [3, 4, 5, 6], 2: [7, 8, 9, 10], 3: [1, 4, 7, 14], 4: [2, 11, 12, 13]}","[{1: [5051, 5050, 4950, 4949], 0: [5151, 5150, 5149], 2: [5049, 5048, 4948, 4848]}, {4: [5149, 5249, 5349, 5350], 3: [5150, 4950, 5050, 4850]}]",8,15,25,2,1,3,6,15,25,0,1
result99,2024-11-06 16:18:30,23.91906428337097,6558,5,4,6,,5,100,100,False,"{0: [0, 1, 2, 3], 1: [4, 5, 6], 2: [5, 10, 11], 3: [7, 8, 9], 4: [2, 5, 7]}","[{0: [5148, 5149, 5049, 4949], 3: [5048, 4948, 4848], 1: [4950, 5050, 4850]}, {2: [5050, 4950, 5051]}, {4: [4949, 5049, 5048]}]",9,11,18,2,0,3,6,12,18,0,0
